date,sentiment_mean,sentiment_median,sentiment_std,sentiment_min,sentiment_max,sentiment_strength_mean,sentiment_entropy_mean,prob_neutral_mean,prob_bearish_mean,prob_bullish_mean,news_count,bullish_share_proxy,bearish_share_proxy,neutral_share_proxy,sentiment_direction
2025-01-20,0.15446569214285713,0.19834914,0.35521916792207087,-0.785914616,0.5094940139999999,0.33658980652380954,0.9282024603948704,0.40405249047619046,0.2207409101904762,0.37520660233333336,21,0.37520660233333336,0.2207409101904762,0.40405249047619046,bullish
2025-01-21,0.07216671799999999,0.19220473,0.3694570945292206,-0.785644176,0.474980955,0.32950718105882354,0.9358881950111164,0.4087146517647059,0.25955931635294116,0.3317260343529411,17,0.3317260343529411,0.25955931635294116,0.4087146517647059,bullish
2025-01-22,-0.002265394000000001,0.05835605099999999,0.2636727617061636,-0.5553721239999999,0.36624229,0.18982305866666666,0.9954409972244055,0.38695393222222224,0.30765572488888887,0.3053903308888889,18,0.3053903308888889,0.30765572488888887,0.38695393222222224,bearish
2025-01-23,0.3130023185833333,0.3104467705,0.20330116637698595,-0.08019664999999998,0.6005621790000001,0.3263684269166667,0.9432926422395246,0.40966678,0.1386654430833333,0.45166776166666667,12,0.45166776166666667,0.1386654430833333,0.40966678,bullish
2025-01-24,0.13302278163157896,0.13609942000000003,0.20566216578279095,-0.26141388,0.38793888,0.20386781215789473,0.9829758133432683,0.45017558736842106,0.2084008099473684,0.34142359157894736,19,0.34142359157894736,0.2084008099473684,0.45017558736842106,bullish
2025-01-25,0.1548618442,0.137152595,0.19154172832745725,-0.122148,0.47417936999999993,0.1866451082,0.9649729101985709,0.457531364,0.1938034018,0.34866524600000004,10,0.34866524600000004,0.1938034018,0.457531364,bullish
2025-01-26,0.05068961621428571,0.09902904499999998,0.3023370628664972,-0.68661221,0.39708285699999996,0.24326394764285714,0.9741088377322739,0.42596371571428576,0.2616733345,0.3123629507142857,14,0.3123629507142857,0.2616733345,0.42596371571428576,bullish
2025-01-27,0.19415546381818183,0.25668247,0.33134858216190693,-0.68078415,0.546377626,0.3179344001818182,0.9283555314486357,0.41974514181818184,0.19304969981818185,0.38720516363636365,11,0.38720516363636365,0.19304969981818185,0.41974514181818184,bullish
2025-01-28,0.24761234555555556,0.39958509,0.3284232676061615,-0.35971402,0.5407637399999999,0.3619784788888889,0.9127994586065109,0.4090173622222222,0.1716851411111111,0.41929748666666666,9,0.41929748666666666,0.1716851411111111,0.4090173622222222,bullish
2025-01-29,0.1563947242,0.26533623,0.3821666910197848,-0.83523687,0.514220424,0.3234420982,0.8318209154798211,0.47833789600000004,0.1826336842,0.33902840840000004,10,0.33902840840000004,0.1826336842,0.47833789600000004,bullish
2025-01-30,0.15937514958333332,0.309333025,0.3216212311340841,-0.54391289,0.446733495,0.32498451125,0.9725548591918299,0.38441470833333335,0.22810507708333336,0.38748022666666665,12,0.38748022666666665,0.22810507708333336,0.38441470833333335,bullish
2025-01-31,0.162905234,0.21618031,0.28868411828947765,-0.42472533,0.641991681,0.2823410497894737,0.9648300213657921,0.41382497315789474,0.21163489863157894,0.374540132631579,19,0.374540132631579,0.21163489863157894,0.41382497315789474,bullish
2025-02-01,0.04826416249999998,0.09653164499999999,0.42298320344483825,-0.50140439,0.50139775,0.3061749725,0.8675242012231987,0.4364827,0.2576265625,0.305890725,4,0.305890725,0.2576265625,0.4364827,bullish
2025-02-02,0.11092545999999999,0.28131947,0.37617006294654065,-0.63757195,0.50370754,0.329554515,0.942797556409299,0.40233829625,0.24336813125,0.35429359125,8,0.35429359125,0.24336813125,0.40233829625,bullish
2025-02-03,0.08656369285714284,-0.08589925999999998,0.24389866663620594,-0.14310601,0.40053389,0.20842729857142858,0.9902755618080177,0.41930231142857144,0.24706699571428573,0.3336306885714286,7,0.3336306885714286,0.24706699571428573,0.41930231142857144,bullish
2025-02-04,0.10949656773333333,0.21204863999999998,0.3134254168369368,-0.74971582,0.41443814,0.2698810557333333,0.9378086561269189,0.44037125666666666,0.2250660882666667,0.334562656,15,0.334562656,0.2250660882666667,0.44037125666666666,bullish
2025-02-05,0.06902256699999999,0.27110069000000003,0.4242741707915608,-0.77378829,0.49746264999999995,0.3553611039230769,0.9066708580882737,0.37946501923076925,0.2757562145384615,0.34477878153846153,13,0.34477878153846153,0.2757562145384615,0.37946501923076925,bullish
2025-02-06,0.22943729000000002,0.29545759000000005,0.2805375750153123,-0.26559993000000004,0.553712454,0.29454854111111106,0.9173635380905812,0.44203838,0.164262166,0.393699456,9,0.393699456,0.164262166,0.44203838,bullish
2025-02-07,0.25227357120000005,0.31253149999999996,0.1766194804001497,-0.056052539999999984,0.36582527600000003,0.2746945872,0.9828895601709122,0.43659141,0.1555675148,0.407841086,5,0.407841086,0.1555675148,0.43659141,bullish
2025-02-08,-0.051575994000000035,-0.25498674,0.3804437058575298,-0.28707303000000006,0.38733178799999995,0.309797186,0.9544200745472425,0.42917045,0.311202764,0.25962676999999995,3,0.25962676999999995,0.311202764,0.42917045,bearish
2025-02-09,0.14565936599999998,0.22357146999999997,0.28662699371519096,-0.25358432999999997,0.389078854,0.27245153099999997,0.9842323134584198,0.39968965,0.2273254815,0.3729848475,4,0.3729848475,0.2273254815,0.39968965,bullish
2025-02-10,0.1133048904,0.349463882,0.40171745436021306,-0.6293856099999999,0.50180873,0.3672550304,0.9158855165304389,0.376148164,0.25527346959999997,0.36857836,10,0.36857836,0.25527346959999997,0.376148164,bullish
2025-02-11,0.2676089711,0.2166287415,0.16470958058787816,0.08619871599999998,0.51728342,0.2676089711,0.7539544231832312,0.618957313,0.056716861900000005,0.324325833,10,0.324325833,0.056716861900000005,0.618957313,bullish
2025-02-12,0.19602524264285712,0.19973551500000003,0.33330152480809777,-0.73924676,0.57817933,0.3024692355,0.9202554023653577,0.40382705714285716,0.20007384450000001,0.3960990871428572,14,0.3960990871428572,0.20007384450000001,0.40382705714285716,bullish
2025-02-13,0.1963276948181818,0.32197917,0.2910507044820454,-0.28441067000000003,0.502864313,0.32090280936363635,0.9706697984070636,0.37366672636363635,0.21500279427272728,0.41133048909090913,11,0.41133048909090913,0.21500279427272728,0.37366672636363635,bullish
2025-02-14,0.1311390880357143,0.09351592499999999,0.26230507661484215,-0.38893006999999996,0.5450708160000001,0.24084638875,0.9635853673893203,0.4468218042857143,0.21101954839285714,0.34215863642857147,28,0.34215863642857147,0.21101954839285714,0.4468218042857143,bullish
2025-02-15,0.2119247932,0.30514119,0.23528758221943546,-0.16979232,0.500600014,0.2787493032,0.920132577230653,0.47678863,0.1556433028,0.36756809599999996,10,0.36756809599999996,0.1556433028,0.47678863,bullish
2025-02-16,-0.439798475,-0.439798475,0.0,-0.439798475,-0.439798475,0.439798475,0.8748045892327923,0.44214976,0.4988244,0.059025925,1,0.059025925,0.4988244,0.44214976,bearish
2025-02-17,0.21945007214285714,0.281013366,0.23633184850883185,-0.11376419999999998,0.5061339939999999,0.270665775,0.9083252200179063,0.48830598,0.14612197928571427,0.3655720514285714,7,0.3655720514285714,0.14612197928571427,0.48830598,bullish
2025-02-18,-0.055981864705882345,0.003745179999999959,0.3141915688569375,-0.6729433300000001,0.34467514,0.2595787823529412,0.9693976414440132,0.3844990617647059,0.3357414052941176,0.2797595405882353,17,0.2797595405882353,0.3357414052941176,0.3844990617647059,bearish
2025-02-19,0.14743309541176472,0.16645367,0.28806645194172176,-0.7047603699999999,0.511695105,0.2557808201176471,0.9336934706497861,0.44840321352941176,0.2020818516470588,0.3495149470588235,17,0.3495149470588235,0.2020818516470588,0.44840321352941176,bullish
2025-02-20,0.1510056818181818,0.175366535,0.22905659433052702,-0.31502453,0.402398192,0.22601656181818183,0.8965502081221737,0.5323685054545455,0.15831289818181818,0.30931858,11,0.30931858,0.15831289818181818,0.5323685054545455,bullish
2025-02-21,0.19473060275,0.265794558,0.3791132965523573,-0.39206702000000004,0.576127316,0.35220208875000003,0.8455174436497024,0.481225415,0.1620219855,0.35675258825,8,0.35675258825,0.1620219855,0.481225415,bullish
2025-02-23,0.09095483999999998,0.14127689000000002,0.2811416715674714,-0.41117651,0.40142500999999997,0.22801367666666664,0.992387229544733,0.444768945,0.23213811666666664,0.32309295666666665,6,0.32309295666666665,0.23213811666666664,0.444768945,bullish
2025-02-24,0.32292286600000003,0.42810864,0.2650954232670151,-0.24988959,0.565671454,0.378453886,0.9351605340582699,0.37625202555555554,0.150412564,0.47333542999999995,9,0.47333542999999995,0.150412564,0.37625202555555554,bullish
2025-02-25,0.08773775512500001,0.0760535075,0.37438153247530065,-0.44827956,0.552465606,0.313886666375,0.9143863155111494,0.41246486875,0.249898683625,0.33763643875,8,0.33763643875,0.249898683625,0.41246486875,bullish
2025-02-26,0.03431558249999999,0.148084365,0.4928571582967531,-0.677208075,0.552079394,0.40551299749999997,0.8115089926486349,0.418348745,0.2736678316666667,0.3079834141666667,6,0.3079834141666667,0.2736678316666667,0.418348745,bullish
2025-02-27,-0.26033222642857146,-0.4063725,0.4135323172203375,-0.8490074200000001,0.340756915,0.4066856592857143,0.8592795558165651,0.3139428,0.4731947221428571,0.21286249571428573,7,0.21286249571428573,0.4731947221428571,0.3139428,bearish
2025-02-28,0.12033282975,0.14468327999999997,0.34643366694174454,-0.48921285999999997,0.607094594,0.28237543975,0.9580789859787586,0.40099605875,0.23933556275,0.3596683925,8,0.3596683925,0.23933556275,0.40099605875,bullish
2025-03-01,0.1193891175,0.13233651,0.07402289559829012,0.03147847999999999,0.18140497000000003,0.1193891175,0.9355210617766005,0.5285835325,0.17601365125000001,0.29540276875,4,0.29540276875,0.17601365125000001,0.5285835325,bullish
2025-03-02,0.33631115450000004,0.35254305500000005,0.10912840188813884,0.18427449,0.478774242,0.33631115450000004,0.926707973083178,0.46123468599999995,0.1012270855,0.43753824,10,0.43753824,0.1012270855,0.46123468599999995,bullish
2025-03-03,0.042387200300000004,0.15559629000000003,0.3511722673311581,-0.644166096,0.387153606,0.2866944095,0.9125347334361763,0.451821654,0.25289557409999996,0.2952827744,10,0.2952827744,0.25289557409999996,0.451821654,bullish
2025-03-04,0.10827668342857145,0.27487491,0.3469819154055304,-0.39664675,0.49368257000000004,0.314150272,0.94044091691341,0.4278550214285714,0.2319341522857143,0.34021083571428573,7,0.34021083571428573,0.2319341522857143,0.4278550214285714,bullish
2025-03-05,-0.01010760899999997,0.22496558000000003,0.49756102940391245,-0.704372454,0.40234089,0.414177719,0.8992715137943365,0.34544742666666667,0.332330085,0.32222247600000004,6,0.32222247600000004,0.332330085,0.34544742666666667,bearish
2025-03-06,0.554702254,0.554702254,0.0,0.554702254,0.554702254,0.554702254,0.8332869627739065,0.32521498,0.060041346,0.6147436,1,0.6147436,0.060041346,0.32521498,bullish
2025-03-07,0.12188878750000001,0.09326888000000001,0.21414609012981556,-0.08738767999999997,0.38840507,0.1703168025,1.0507568566093815,0.344821735,0.26664473,0.3885335175,4,0.3885335175,0.26664473,0.344821735,bullish
2025-03-08,0.10858859600000001,0.10858859600000001,0.37671187306818565,-0.157786924,0.374964116,0.26637552,0.8896885749042364,0.53328202,0.179064652,0.287653248,2,0.287653248,0.179064652,0.53328202,bullish
2025-03-09,0.356973577,0.356973577,0.0,0.356973577,0.356973577,0.356973577,0.8771830686794335,0.5190933,0.061966583,0.41894016,1,0.41894016,0.061966583,0.5190933,bullish
2025-03-10,0.12338221999999997,0.17954979,0.18584217401844474,-0.08406493000000004,0.27466179999999996,0.17942550666666665,1.0622082924621044,0.35379522666666663,0.26141128,0.3847935,3,0.3847935,0.26141128,0.35379522666666663,bullish
2025-03-11,-0.11842396750000006,-0.11842396750000006,0.8411506130685592,-0.7132072700000001,0.47635933499999994,0.5947833025,0.7609516974695529,0.261628505,0.4283977325,0.30997376499999996,2,0.30997376499999996,0.4283977325,0.261628505,bearish
2025-03-12,0.3975763106666666,0.48054522,0.16930046239746974,0.20279551999999998,0.509388192,0.3975763106666666,0.9028411994061774,0.42895715333333334,0.08673326933333332,0.48430957999999996,3,0.48430957999999996,0.08673326933333332,0.42895715333333334,bullish
2025-03-13,0.14365416499999997,0.223217745,0.3062825335028443,-0.31598592999999997,0.5017441899999999,0.28911154499999997,0.9670063177502525,0.4286467166666667,0.21384956,0.357503725,6,0.357503725,0.21384956,0.4286467166666667,bullish
2025-03-14,0.2749771264285714,0.33682137,0.23419170341724457,-0.24138231999999998,0.427552246,0.34394350357142855,0.9168156251495431,0.4704700828571428,0.12727639500000001,0.4022535214285714,7,0.4022535214285714,0.12727639500000001,0.4704700828571428,bullish
2025-03-16,0.0297181754,0.07147895000000001,0.29929124834038334,-0.44262174,0.370004253,0.2097828018,0.8205721291716405,0.529482152,0.22039984740000002,0.2501180228,5,0.2501180228,0.22039984740000002,0.529482152,bullish
2025-03-17,0.004690567499999999,0.053952289999999986,0.19948233554981162,-0.39281977,0.20355004000000002,0.1532578725,1.0000619886119506,0.40605656625000003,0.29462644625,0.29931701374999997,8,0.29931701374999997,0.29462644625,0.40605656625000003,bullish
2025-03-18,0.09903523309090909,0.26219814,0.43096322948178345,-0.688833705,0.609833513,0.37300957945454544,0.8980867846338417,0.38006541454545456,0.26044966827272725,0.35948490136363637,11,0.35948490136363637,0.26044966827272725,0.38006541454545456,bullish
2025-03-19,0.157647652375,0.20416931,0.21538350937763837,-0.16852619999999996,0.5114075690000001,0.207337837375,0.8937824476129681,0.55413115125,0.14411059637499998,0.30175824875,8,0.30175824875,0.14411059637499998,0.55413115125,bullish
2025-03-20,0.15622862507142857,0.30267436000000003,0.31596247132684396,-0.56871043,0.424590066,0.30613492507142853,0.9599692623215359,0.39844326357142856,0.2226640627857143,0.37889268785714286,14,0.37889268785714286,0.2226640627857143,0.39844326357142856,bullish
2025-03-21,0.0028908758749999486,-0.12581574299999998,0.4279374039049324,-0.5818351500000001,0.5329656519999999,0.361942874875,0.9061711094206029,0.3686416525,0.314233724625,0.3171246005,8,0.3171246005,0.314233724625,0.3686416525,bullish
2025-03-22,-0.061777563333333334,-0.11533939000000001,0.33661241678990184,-0.47062101,0.37696572000000006,0.27990196333333334,0.985125617458579,0.38333421500000003,0.339221665,0.2774441016666667,6,0.2774441016666667,0.339221665,0.38333421500000003,bearish
2025-03-23,0.19291942008333332,0.218291385,0.2763384296165784,-0.28196537,0.6021924750000001,0.27957045175,0.9432786004627309,0.4358607391666667,0.18560993158333336,0.3785293516666666,12,0.3785293516666666,0.18560993158333336,0.4358607391666667,bullish
2025-03-24,0.15381855200000003,0.26107186000000004,0.40509894763976634,-0.69610432,0.5643602320000001,0.3619028142222222,0.9229792206971698,0.36546699111111114,0.24035721244444444,0.39417576444444447,9,0.39417576444444447,0.24035721244444444,0.36546699111111114,bullish
2025-03-25,0.266862148,0.356380063,0.266157032931364,-0.18290467,0.534300844,0.31912062514285716,0.9203331949378256,0.45673557428571426,0.13820114057142857,0.4050632885714286,7,0.4050632885714286,0.13820114057142857,0.45673557428571426,bullish
2025-03-26,0.34180847964285715,0.371807793,0.20201872938144946,-0.16213554000000002,0.552833554,0.3649706996428571,0.8779502530455688,0.456651005,0.10077026107142859,0.4425787407142857,14,0.4425787407142857,0.10077026107142859,0.456651005,bullish
2025-03-27,0.47788987824999996,0.4934254465,0.04853410408101782,0.40905875999999997,0.5156498599999999,0.47788987824999996,0.8572980401607011,0.408047475,0.05703132425,0.5349212025,4,0.5349212025,0.05703132425,0.408047475,bullish
2025-03-28,-0.146322471,-0.146322471,0.8993048757543126,-0.782227047,0.489582105,0.6359045759999999,0.6889102614385101,0.26953962,0.4383914175,0.2920689465,2,0.2920689465,0.4383914175,0.26953962,bearish
2025-03-29,-0.18171028,-0.18171028,0.5769392839302631,-0.58966796,0.2262474,0.40795768,0.8694727124518687,0.365635695,0.40803731,0.22632702999999998,2,0.22632702999999998,0.40803731,0.365635695,bearish
2025-03-30,0.10305555649999999,0.148679033,0.2551433601417033,-0.20914268000000003,0.32400684,0.20815742650000002,0.8834099832607282,0.5187534125,0.18909552100000002,0.2921510775,4,0.2921510775,0.18909552100000002,0.5187534125,bullish
2025-03-31,0.13375095150000002,0.267572765,0.44455829156963206,-0.75704085,0.545789677,0.3951767465,0.896722917362732,0.38843565375,0.23890670475,0.37265765625,8,0.37265765625,0.23890670475,0.38843565375,bullish
2025-04-01,0.07248218945454546,0.061315787999999996,0.39763374556179926,-0.50796452,0.564282936,0.3339399676363637,0.9001681073079375,0.40041251272727274,0.26355264781818183,0.33603483727272726,11,0.33603483727272726,0.26355264781818183,0.40041251272727274,bullish
2025-04-02,-0.168221318,-0.29282779000000003,0.5370585159374266,-0.805830566,0.53088677,0.4669872951428572,0.8414942646055483,0.2718111485714286,0.4482050885714286,0.2799837705714286,7,0.2799837705714286,0.4482050885714286,0.2718111485714286,bearish
2025-04-03,-0.12069896571428572,-0.20669858000000002,0.4509117769881807,-0.56646213,0.60651412,0.3940482342857143,0.8789206136245861,0.3351771157142857,0.39276092,0.2720619542857143,7,0.2720619542857143,0.39276092,0.3351771157142857,bearish
2025-04-04,-0.1278602612727273,0.02621018,0.4306926589129726,-0.7077774099999999,0.40738753,0.3511696903636364,0.9171651694146745,0.3205395190909091,0.4036603690909091,0.2758001078181818,11,0.2758001078181818,0.4036603690909091,0.3205395190909091,bearish
2025-04-05,0.0006050853333333291,0.014374779999999976,0.5359372223589283,-0.5420843,0.5295247759999999,0.36199461866666666,0.9093584468166981,0.30437112,0.3475118913333333,0.3481169766666667,3,0.3481169766666667,0.3475118913333333,0.30437112,bullish
2025-04-06,0.033294816800000016,0.369381065,0.5504846132265031,-0.731924994,0.506460673,0.4735434944,0.8612976200738729,0.346678632,0.3100132664,0.3433080832,5,0.3433080832,0.3100132664,0.346678632,bullish
2025-04-07,-0.3985721825,-0.556598415,0.515952901595822,-0.81400652,0.33291462,0.5650294924999999,0.7765891889728118,0.218384255,0.5900939775,0.191521795,4,0.191521795,0.5900939775,0.218384255,bearish
2025-04-08,-0.05302103733333333,-0.06677504500000002,0.46707415635401706,-0.58734319,0.48254834,0.41487189266666674,0.9015034590657839,0.33314201833333335,0.3599395023333334,0.30691846500000003,6,0.30691846500000003,0.3599395023333334,0.33314201833333335,bearish
2025-04-09,0.07435777000000002,0.220204005,0.3960981349887375,-0.62898051,0.53992647,0.34449728166666665,0.96237893548171,0.33050502416666666,0.29756859583333334,0.37192636583333333,12,0.37192636583333333,0.29756859583333334,0.33050502416666666,bullish
2025-04-10,0.33617634599999996,0.36022129999999997,0.15945584836460538,0.09973956,0.537362514,0.33617634599999996,0.9535479769551986,0.417403284,0.123210174,0.45938651999999996,5,0.45938651999999996,0.123210174,0.417403284,bullish
2025-04-11,0.12799349000000002,0.18093254,0.4195969530731603,-0.54357171,0.5623484000000001,0.345422174,0.9378426600959535,0.371265128,0.250370688,0.378364178,5,0.378364178,0.250370688,0.371265128,bullish
2025-04-12,-0.03773511666666668,-0.10867063999999999,0.31243468458325174,-0.30860303,0.30406831999999995,0.24044733,0.9828702897549425,0.43336574333333333,0.30218469333333337,0.26444957666666663,3,0.26444957666666663,0.30218469333333337,0.43336574333333333,bearish
2025-04-13,-0.007046978666666666,0.107320825,0.5320984174507246,-0.769865696,0.5317898839999999,0.42125871333333337,0.8741925903137565,0.30705531166666666,0.3499958376666667,0.342948859,6,0.342948859,0.3499958376666667,0.30705531166666666,bearish
2025-04-14,0.2768943736153846,0.40136721,0.3200217498347911,-0.36354409,0.562446722,0.3579125120769231,0.909205388767943,0.40554484076923075,0.15878040023076923,0.43567477384615383,13,0.43567477384615383,0.15878040023076923,0.40554484076923075,bullish
2025-04-15,0.490201433,0.490201433,0.0,0.490201433,0.490201433,0.490201433,0.8442636366566361,0.4138459,0.047976367,0.5381778,1,0.5381778,0.047976367,0.4138459,bullish
2025-04-16,0.3186802535,0.3703383425,0.18728913862238145,0.05536251999999997,0.52012959,0.3186802535,0.9093100504948577,0.4330840516666667,0.12411783483333334,0.44279808833333334,6,0.44279808833333334,0.12411783483333334,0.4330840516666667,bullish
2025-04-17,0.10394073499999999,0.23327018000000002,0.5512366577443699,-0.6734578400000001,0.62268042,0.440669655,0.8881659402914566,0.29278086,0.30163921,0.405579945,4,0.405579945,0.30163921,0.29278086,bullish
2025-04-18,0.3027877368333333,0.33145043,0.3076112501048359,-0.1852664,0.6242374169999999,0.36454320349999997,0.9266733923967475,0.3871914716666667,0.1550104065,0.45779814333333335,6,0.45779814333333335,0.1550104065,0.3871914716666667,bullish
2025-04-19,-0.08549198300000001,-0.256679925,0.4385273866286624,-0.58167345,0.39810476,0.386710911,0.9192103599692768,0.38233524,0.351578372,0.266086389,5,0.266086389,0.351578372,0.38233524,bearish
2025-04-20,0.18972164000000002,0.18972164000000002,0.2911375699926841,-0.016143710000000006,0.39558699,0.20586535,0.9614004622995209,0.47275005000000003,0.168764145,0.358485785,2,0.358485785,0.168764145,0.47275005000000003,bullish
2025-04-21,0.21258401415789474,0.21420442,0.34837703551548765,-0.45629127999999997,0.571784944,0.355274631,0.9242896165309565,0.37922897157894736,0.2040935084736842,0.416677522631579,19,0.416677522631579,0.2040935084736842,0.37922897157894736,bullish
2025-04-22,0.102252464,0.24060957,0.31678780206738427,-0.63457101,0.5317537400000001,0.27516836666666666,0.9323755886113728,0.4449588026666667,0.22639437266666668,0.32864683666666666,15,0.32864683666666666,0.22639437266666668,0.4449588026666667,bullish
2025-04-23,0.08812614133333334,0.04133224999999999,0.350611942514677,-0.54482741,0.525416292,0.280819393,0.9387626607226857,0.4065506333333333,0.2526616195,0.34078776083333334,12,0.34078776083333334,0.2526616195,0.4065506333333333,bullish
2025-04-24,0.23052573233333332,0.410490683,0.3328837859125066,-0.31820097,0.595081911,0.36186472122222224,0.9122258127149823,0.4371164444444444,0.16617890544444444,0.39670463777777776,9,0.39670463777777776,0.16617890544444444,0.4371164444444444,bullish
2025-04-25,0.2041261278333333,0.249096405,0.25198004090286436,-0.22770483,0.549980597,0.2800277378333333,0.9926469767119267,0.4159053533333334,0.18998426050000003,0.3941103883333334,6,0.3941103883333334,0.18998426050000003,0.4159053533333334,bullish
2025-04-26,0.010118275500000003,-0.09417565,0.30527002503769046,-0.22913511,0.457959512,0.2188614805,1.0072752012895854,0.3529539725,0.31846386449999997,0.32858213999999997,4,0.32858213999999997,0.31846386449999997,0.3529539725,bullish
2025-04-27,0.03922855,0.21619642499999997,0.36605250869630357,-0.5096495,0.23417085,0.29405329999999996,0.9668984800251751,0.39562266749999997,0.2825743825,0.32180293249999997,4,0.32180293249999997,0.2825743825,0.39562266749999997,bullish
2025-04-28,0.25015072520000003,0.377961355,0.4357052810189938,-0.49654162999999996,0.594792368,0.4487673772,0.8913163893690434,0.367648294,0.1911004948,0.44125122,5,0.44125122,0.1911004948,0.367648294,bullish
2025-04-29,0.3485203843333333,0.3604888,0.1378714317638612,0.12248965,0.576255893,0.3485203843333333,0.940324913658329,0.41406135222222223,0.11870912788888889,0.46722951222222225,9,0.46722951222222225,0.11870912788888889,0.41406135222222223,bullish
